Year	Sex	Age	mx	qx	ax	lx	dx	Lx	Tx	ex
1948	male	90	0.2678	0.23618	0.5	3866	913	3410	12946	3.35
1948	male	91	0.27719	0.24345	0.5	2953	719	2594	9536	3.23
1948	male	92	0.28173	0.24695	0.5	2234	552	1958	6942	3.11
1948	male	93	0.28498	0.24944	0.5	1683	420	1473	4984	2.96
1948	male	94	0.29432	0.25657	0.5	1263	324	1101	3511	2.78
1948	male	95	0.34942	0.29746	0.5	939	279	799	2410	2.57
1948	male	96	0.37082	0.31282	0.5	660	206	556	1611	2.44
1948	male	97	0.39273	0.32827	0.5	453	149	379	1055	2.33
1948	male	98	0.41508	0.34374	0.5	304	105	252	676	2.22
1948	male	99	0.43778	0.35916	0.5	200	72	164	424	2.12
1948	male	100	0.46075	0.37448	0.5	128	48	104	260	2.03
1948	male	101	0.48389	0.38962	0.5	80	31	64	156	1.94
1948	male	102	0.50709	0.40453	0.5	49	20	39	91	1.87
1948	male	103	0.53027	0.41914	0.5	29	12	23	52	1.79
1948	male	104	0.55331	0.43341	0.5	17	7	13	29	1.73
1948	male	105	0.57613	0.44729	0.5	10	4	7	16	1.67
1948	male	106	0.59863	0.46073	0.5	5	2	4	9	1.61
1948	male	107	0.62072	0.4737	0.5	3	1	2	4	1.56
1948	male	108	0.64233	0.48618	0.5	2	1	1	2	1.52
1948	male	109	0.66336	0.49814	0.5	1	0	1	1	1.48
1948	male	110	0.68377	1	1.46	0	0	1	1	1.46
1949	male	0	0.0396	0.03831	0.15	100000	3831	96748	6502445	65.02
1949	male	1	0.00258	0.00258	0.5	96169	248	96044	6405697	66.61
1949	male	2	0.00166	0.00165	0.5	95920	159	95841	6309652	65.78
1949	male	3	0.00115	0.00115	0.5	95762	110	95707	6213811	64.89
1949	male	4	0.00098	0.00098	0.5	95651	94	95605	6118105	63.96
1949	male	5	0.00088	0.00088	0.5	95558	84	95515	6022500	63.02
1949	male	6	0.0008	0.0008	0.5	95473	77	95435	5926985	62.08
1949	male	7	0.00078	0.00078	0.5	95396	74	95359	5831550	61.13
1949	male	8	0.00078	0.00078	0.5	95322	74	95285	5736191	60.18
1949	male	9	0.00075	0.00075	0.5	95248	71	95213	5640906	59.22
1949	male	10	0.00069	0.00069	0.5	95177	66	95144	5545693	58.27
1949	male	11	0.00069	0.00069	0.5	95111	66	95078	5450549	57.31
1949	male	12	0.00074	0.00074	0.5	95046	70	95010	5355470	56.35
1949	male	13	0.00082	0.00082	0.5	94975	78	94936	5260460	55.39
1949	male	14	0.00095	0.00095	0.5	94897	90	94852	5165524	54.43
1949	male	15	0.00113	0.00113	0.5	94807	107	94754	5070672	53.48
1949	male	16	0.00129	0.00129	0.5	94700	122	94639	4975918	52.54
1949	male	17	0.00141	0.00141	0.5	94578	133	94512	4881279	51.61
1949	male	18	0.00163	0.00163	0.5	94445	154	94369	4786767	50.68
1949	male	19	0.00175	0.00175	0.5	94292	165	94210	4692398	49.76
1949	male	20	0.00188	0.00188	0.5	94127	177	94039	4598189	48.85
1949	male	21	0.00196	0.00196	0.5	93950	184	93858	4504150	47.94
1949	male	22	0.00201	0.00201	0.5	93766	189	93672	4410292	47.03
1949	male	23	0.00203	0.00202	0.5	93578	189	93483	4316620	46.13
1949	male	24	0.00202	0.00202	0.5	93388	188	93294	4223137	45.22
1949	male	25	0.00198	0.00198	0.5	93200	185	93108	4129843	44.31
1949	male	26	0.00196	0.00196	0.5	93015	183	92924	4036735	43.4
1949	male	27	0.00198	0.00197	0.5	92833	183	92741	3943811	42.48
1949	male	28	0.00202	0.00202	0.5	92650	187	92556	3851070	41.57
1949	male	29	0.00206	0.00206	0.5	92463	190	92368	3758514	40.65
1949	male	30	0.00213	0.00213	0.5	92273	196	92174	3666146	39.73
1949	male	31	0.00223	0.00223	0.5	92076	205	91974	3573972	38.82
1949	male	32	0.00236	0.00236	0.5	91871	217	91763	3481998	37.9
1949	male	33	0.00252	0.00252	0.5	91654	231	91539	3390235	36.99
1949	male	34	0.00273	0.00273	0.5	91424	249	91299	3298696	36.08
1949	male	35	0.00299	0.00298	0.5	91175	272	91039	3207397	35.18
1949	male	36	0.00325	0.00324	0.5	90903	295	90755	3116359	34.28
1949	male	37	0.00354	0.00353	0.5	90608	320	90448	3025603	33.39
1949	male	38	0.00385	0.00384	0.5	90288	347	90115	2935155	32.51
1949	male	39	0.00417	0.00416	0.5	89942	374	89754	2845041	31.63
1949	male	40	0.0045	0.00449	0.5	89567	402	89366	2755286	30.76
1949	male	41	0.0049	0.00489	0.5	89165	436	88947	2665920	29.9
1949	male	42	0.00537	0.00535	0.5	88729	475	88491	2576973	29.04
1949	male	43	0.0059	0.00588	0.5	88254	519	87994	2488482	28.2
1949	male	44	0.0065	0.00648	0.5	87735	568	87451	2400487	27.36
1949	male	45	0.00714	0.00712	0.5	87166	620	86856	2313037	26.54
1949	male	46	0.00787	0.00784	0.5	86546	679	86207	2226181	25.72
1949	male	47	0.00862	0.00858	0.5	85867	737	85499	2139974	24.92
1949	male	48	0.00939	0.00934	0.5	85131	796	84733	2054475	24.13
1949	male	49	0.01026	0.01021	0.5	84335	861	83905	1969742	23.36
1949	male	50	0.01117	0.01111	0.5	83474	927	83011	1885837	22.59
1949	male	51	0.01214	0.01207	0.5	82547	996	82049	1802826	21.84
1949	male	52	0.01322	0.01313	0.5	81551	1071	81015	1720777	21.1
1949	male	53	0.01441	0.01431	0.5	80480	1152	79904	1639762	20.37
1949	male	54	0.0157	0.01558	0.5	79328	1236	78710	1559858	19.66
1949	male	55	0.01716	0.01701	0.5	78092	1329	77428	1481147	18.97
1949	male	56	0.01861	0.01844	0.5	76764	1415	76056	1403720	18.29
1949	male	57	0.02014	0.01994	0.5	75348	1503	74597	1327664	17.62
1949	male	58	0.02174	0.02151	0.5	73845	1588	73051	1253067	16.97
1949	male	59	0.02348	0.02321	0.5	72257	1677	71419	1180016	16.33
1949	male	60	0.02541	0.02509	0.5	70580	1771	69695	1108597	15.71
1949	male	61	0.02732	0.02696	0.5	68809	1855	67882	1038903	15.1
1949	male	62	0.0293	0.02888	0.5	66954	1934	65988	971021	14.5
1949	male	63	0.0314	0.03091	0.5	65021	2010	64016	905033	13.92
1949	male	64	0.03354	0.03299	0.5	63011	2079	61972	841017	13.35
1949	male	65	0.03563	0.035	0.5	60932	2133	59866	779046	12.79
1949	male	66	0.03807	0.03736	0.5	58799	2197	57701	719180	12.23
1949	male	67	0.04077	0.03995	0.5	56603	2261	55472	661479	11.69
1949	male	68	0.04388	0.04293	0.5	54341	2333	53175	606007	11.15
1949	male	69	0.04712	0.04604	0.5	52008	2394	50811	552832	10.63
1949	male	70	0.05089	0.04963	0.5	49614	2462	48383	502021	10.12
1949	male	71	0.05543	0.05393	0.5	47152	2543	45880	453639	9.62
1949	male	72	0.0603	0.05854	0.5	44609	2611	43303	407759	9.14
1949	male	73	0.0653	0.06324	0.5	41997	2656	40669	364456	8.68
1949	male	74	0.07135	0.06889	0.5	39341	2710	37986	323786	8.23
1949	male	75	0.07872	0.07574	0.5	36631	2775	35244	285800	7.8
1949	male	76	0.08581	0.08228	0.5	33857	2786	32464	250556	7.4
1949	male	77	0.09306	0.08893	0.5	31071	2763	29689	218092	7.02
1949	male	78	0.10025	0.09547	0.5	28308	2702	26957	188403	6.66
1949	male	79	0.10721	0.10176	0.5	25605	2606	24303	161447	6.31
1949	male	80	0.1146	0.10839	0.5	23000	2493	21753	137144	5.96
1949	male	81	0.12436	0.11708	0.5	20507	2401	19306	115391	5.63
1949	male	82	0.13395	0.12554	0.5	18106	2273	16969	96084	5.31
1949	male	83	0.14632	0.13635	0.5	15833	2159	14753	79115	5
1949	male	84	0.16286	0.15059	0.5	13674	2059	12644	64361	4.71
1949	male	85	0.17985	0.16501	0.5	11615	1917	10657	51717	4.45
1949	male	86	0.19255	0.17564	0.5	9698	1703	8847	41060	4.23
1949	male	87	0.20185	0.18335	0.5	7995	1466	7262	32214	4.03
1949	male	88	0.21163	0.19138	0.5	6529	1250	5904	24952	3.82
1949	male	89	0.22772	0.20444	0.5	5280	1079	4740	19048	3.61
1949	male	90	0.25085	0.22289	0.5	4200	936	3732	14308	3.41
1949	male	91	0.27134	0.23893	0.5	3264	780	2874	10576	3.24
1949	male	92	0.2852	0.24961	0.5	2484	620	2174	7702	3.1
1949	male	93	0.29463	0.2568	0.5	1864	479	1625	5528	2.97
1949	male	94	0.30621	0.26555	0.5	1385	368	1201	3903	2.82
1949	male	95	0.33684	0.28829	0.5	1017	293	871	2701	2.65
1949	male	96	0.35716	0.30305	0.5	724	219	614	1831	2.53
1949	male	97	0.37802	0.31793	0.5	505	160	424	1216	2.41
1949	male	98	0.39934	0.33287	0.5	344	115	287	792	2.3
1949	male	99	0.42104	0.34782	0.5	230	80	190	505	2.2
1949	male	100	0.44305	0.3627	0.5	150	54	123	315	2.1
1949	male	101	0.46529	0.37747	0.5	95	36	77	192	2.02
1949	male	102	0.48767	0.39207	0.5	59	23	48	115	1.93
1949	male	103	0.5101	0.40644	0.5	36	15	29	67	1.86
1949	male	104	0.53249	0.42052	0.5	21	9	17	38	1.79
1949	male	105	0.55474	0.43429	0.5	12	5	10	21	1.73
1949	male	106	0.57678	0.44768	0.5	7	3	5	12	1.67
1949	male	107	0.59852	0.46066	0.5	4	2	3	6	1.62
1949	male	108	0.61988	0.47321	0.5	2	1	2	3	1.57
1949	male	109	0.64078	0.4853	0.5	1	1	1	2	1.54
1949	male	110	0.66117	1	1.51	1	1	1	1	1.51
1950	male	0	0.03666	0.03554	0.14	100000	3554	96955	6540481	65.4
1950	male	1	0.00256	0.00256	0.5	96446	247	96322	6443526	66.81
1950	male	2	0.00141	0.00141	0.5	96199	136	96131	6347204	65.98
1950	male	3	0.00113	0.00113	0.5	96063	109	96008	6251073	65.07
1950	male	4	0.00084	0.00084	0.5	95954	80	95914	6155064	64.15
1950	male	5	0.00078	0.00078	0.5	95873	74	95836	6059151	63.2
1950	male	6	0.00072	0.00072	0.5	95799	69	95764	5963314	62.25
1950	male	7	0.00068	0.00068	0.5	95730	65	95697	5867550	61.29
1950	male	8	0.00068	0.00068	0.5	95665	65	95633	5771853	60.33
1950	male	9	0.00067	0.00067	0.5	95600	64	95568	5676220	59.37
1950	male	10	0.00063	0.00063	0.5	95536	60	95506	5580652	58.41
1950	male	11	0.00062	0.00062	0.5	95476	59	95446	5485147	57.45
1950	male	12	0.00066	0.00066	0.5	95416	63	95385	5389701	56.49
1950	male	13	0.00075	0.00075	0.5	95354	71	95318	5294315	55.52
1950	male	14	0.00088	0.00088	0.5	95283	84	95241	5198997	54.56
1950	male	15	0.00108	0.00108	0.5	95199	102	95147	5103757	53.61
1950	male	16	0.00126	0.00126	0.5	95096	120	95036	5008609	52.67
1950	male	17	0.00142	0.00142	0.5	94976	135	94909	4913573	51.73
1950	male	18	0.00162	0.00162	0.5	94842	153	94765	4818664	50.81
1950	male	19	0.00173	0.00173	0.5	94688	164	94606	4723899	49.89
1950	male	20	0.00186	0.00186	0.5	94525	176	94437	4629292	48.97
1950	male	21	0.00195	0.00195	0.5	94349	184	94257	4534855	48.06
1950	male	22	0.00203	0.00203	0.5	94165	191	94070	4440598	47.16
1950	male	23	0.00201	0.00201	0.5	93975	189	93880	4346528	46.25
1950	male	24	0.00201	0.00201	0.5	93786	189	93691	4252648	45.34
1950	male	25	0.00199	0.00199	0.5	93597	186	93504	4158957	44.43
1950	male	26	0.00195	0.00194	0.5	93411	182	93320	4065453	43.52
1950	male	27	0.00194	0.00193	0.5	93229	180	93139	3972133	42.61
1950	male	28	0.00203	0.00203	0.5	93049	188	92955	3878994	41.69
1950	male	29	0.00204	0.00203	0.5	92861	189	92766	3786039	40.77
1950	male	30	0.0021	0.0021	0.5	92672	194	92574	3693273	39.85
1950	male	31	0.00222	0.00222	0.5	92477	205	92374	3600699	38.94
1950	male	32	0.00238	0.00238	0.5	92272	220	92162	3508324	38.02
1950	male	33	0.00249	0.00248	0.5	92052	229	91938	3416162	37.11
1950	male	34	0.00264	0.00264	0.5	91823	242	91702	3324225	36.2
1950	male	35	0.00285	0.00284	0.5	91581	261	91451	3232522	35.3
1950	male	36	0.00305	0.00305	0.5	91321	278	91182	3141071	34.4
1950	male	37	0.00331	0.0033	0.5	91043	301	90892	3049890	33.5
1950	male	38	0.00361	0.0036	0.5	90742	327	90578	2958998	32.61
1950	male	39	0.00398	0.00397	0.5	90415	359	90235	2868419	31.73
1950	male	40	0.00441	0.0044	0.5	90056	396	89857	2778184	30.85
1950	male	41	0.00481	0.0048	0.5	89659	431	89444	2688327	29.98
1950	male	42	0.00527	0.00526	0.5	89229	469	88994	2598883	29.13
1950	male	43	0.00578	0.00576	0.5	88760	512	88504	2509888	28.28
1950	male	44	0.00633	0.00631	0.5	88248	557	87970	2421384	27.44
1950	male	45	0.00689	0.00687	0.5	87691	602	87390	2333415	26.61
1950	male	46	0.00761	0.00758	0.5	87089	660	86759	2246025	25.79
1950	male	47	0.00832	0.00829	0.5	86429	716	86071	2159266	24.98
1950	male	48	0.00907	0.00903	0.5	85713	774	85326	2073195	24.19
1950	male	49	0.01012	0.01007	0.5	84938	855	84511	1987870	23.4
1950	male	50	0.01099	0.01093	0.5	84083	919	83623	1903359	22.64
1950	male	51	0.01195	0.01188	0.5	83164	988	82670	1819736	21.88
1950	male	52	0.01309	0.013	0.5	82176	1068	81642	1737066	21.14
1950	male	53	0.01437	0.01427	0.5	81108	1158	80529	1655424	20.41
1950	male	54	0.01562	0.0155	0.5	79950	1239	79330	1574895	19.7
1950	male	55	0.01695	0.0168	0.5	78711	1323	78049	1495565	19
1950	male	56	0.0184	0.01823	0.5	77388	1411	76683	1417516	18.32
1950	male	57	0.01989	0.01969	0.5	75977	1496	75229	1340833	17.65
1950	male	58	0.02127	0.02105	0.5	74481	1568	73697	1265604	16.99
1950	male	59	0.0229	0.02264	0.5	72913	1651	72088	1191907	16.35
1950	male	60	0.02509	0.02478	0.5	71262	1766	70379	1119819	15.71
1950	male	61	0.02698	0.02662	0.5	69497	1850	68571	1049440	15.1
1950	male	62	0.02887	0.02846	0.5	67646	1925	66684	980869	14.5
1950	male	63	0.0311	0.03062	0.5	65721	2013	64715	914185	13.91
1950	male	64	0.03356	0.03301	0.5	63708	2103	62657	849470	13.33
1950	male	65	0.0359	0.03527	0.5	61606	2173	60519	786813	12.77
1950	male	66	0.03829	0.03757	0.5	59433	2233	58316	726294	12.22
1950	male	67	0.04078	0.03997	0.5	57200	2286	56057	667977	11.68
1950	male	68	0.0442	0.04324	0.5	54914	2375	53726	611921	11.14
1950	male	69	0.04741	0.04631	0.5	52539	2433	51323	558194	10.62
1950	male	70	0.05134	0.05005	0.5	50106	2508	48852	506872	10.12
1950	male	71	0.05584	0.05432	0.5	47598	2586	46305	458020	9.62
1950	male	72	0.06117	0.05935	0.5	45012	2672	43677	411715	9.15
1950	male	73	0.06582	0.06372	0.5	42341	2698	40992	368038	8.69
1950	male	74	0.0714	0.06894	0.5	39643	2733	38276	327046	8.25
1950	male	75	0.07698	0.07413	0.5	36910	2736	35542	288770	7.82
1950	male	76	0.08375	0.08038	0.5	34174	2747	32800	253228	7.41
1950	male	77	0.09105	0.08709	0.5	31427	2737	30058	220428	7.01
1950	male	78	0.0982	0.0936	0.5	28690	2685	27347	190370	6.64
1950	male	79	0.10638	0.10101	0.5	26004	2627	24691	163023	6.27
1950	male	80	0.11377	0.10764	0.5	23378	2516	22120	138332	5.92
1950	male	81	0.12562	0.11819	0.5	20861	2466	19629	116212	5.57
1950	male	82	0.13776	0.12888	0.5	18396	2371	17210	96583	5.25
1950	male	83	0.14888	0.13857	0.5	16025	2221	14915	79373	4.95
1950	male	84	0.16214	0.14998	0.5	13804	2070	12769	64458	4.67
1950	male	85	0.17911	0.16439	0.5	11734	1929	10770	51689	4.41
1950	male	86	0.19652	0.17894	0.5	9805	1754	8928	40920	4.17
1950	male	87	0.2084	0.18873	0.5	8051	1519	7291	31992	3.97
1950	male	88	0.21571	0.19471	0.5	6531	1272	5895	24701	3.78
1950	male	89	0.22396	0.20141	0.5	5260	1059	4730	18806	3.58
1950	male	90	0.24208	0.21595	0.5	4200	907	3747	14076	3.35
1950	male	91	0.27215	0.23955	0.5	3293	789	2899	10329	3.14
1950	male	92	0.30062	0.26134	0.5	2504	654	2177	7430	2.97
1950	male	93	0.31945	0.27545	0.5	1850	510	1595	5253	2.84
1950	male	94	0.33058	0.28369	0.5	1340	380	1150	3658	2.73
1950	male	95	0.3429	0.29271	0.5	960	281	820	2508	2.61
1950	male	96	0.36371	0.30774	0.5	679	209	575	1688	2.49
1950	male	97	0.38505	0.32288	0.5	470	152	394	1114	2.37
1950	male	98	0.40683	0.33807	0.5	318	108	264	720	2.26
1950	male	99	0.429	0.35323	0.5	211	74	173	455	2.16
1950	male	100	0.45145	0.36831	0.5	136	50	111	282	2.07
1950	male	101	0.4741	0.38325	0.5	86	33	70	171	1.98
1950	male	102	0.49685	0.39798	0.5	53	21	43	101	1.9
1950	male	103	0.51962	0.41246	0.5	32	13	25	58	1.83
1950	male	104	0.54231	0.42663	0.5	19	8	15	33	1.76
1950	male	105	0.56482	0.44044	0.5	11	5	8	18	1.7
1950	male	106	0.58707	0.45385	0.5	6	3	5	10	1.64
1950	male	107	0.60897	0.46683	0.5	3	2	3	5	1.59
1950	male	108	0.63044	0.47934	0.5	2	1	1	3	1.55
1950	male	109	0.65141	0.49137	0.5	1	0	1	1	1.51
1950	male	110	0.6718	1	1.49	0	0	1	1	1.49
1951	male	0	0.03664	0.03552	0.14	100000	3552	96957	6540908	65.41
1951	male	1	0.00249	0.00249	0.5	96448	240	96328	6443951	66.81
1951	male	2	0.00151	0.00151	0.5	96208	145	96136	6347623	65.98
1951	male	3	0.00107	0.00107	0.5	96063	103	96011	6251488	65.08
1951	male	4	0.00098	0.00098	0.5	95960	94	95913	6155476	64.15
1951	male	5	0.00094	0.00094	0.5	95866	90	95821	6059563	63.21
1951	male	6	0.00082	0.00081	0.5	95776	78	95737	5963742	62.27
1951	male	7	0.00064	0.00064	0.5	95698	61	95668	5868005	61.32
1951	male	8	0.00055	0.00054	0.5	95637	52	95611	5772337	60.36
1951	male	9	0.00053	0.00053	0.5	95585	51	95560	5676726	59.39
1951	male	10	0.00056	0.00056	0.5	95534	53	95508	5581167	58.42
1951	male	11	0.00061	0.00061	0.5	95481	59	95452	5485659	57.45
1951	male	12	0.00069	0.00069	0.5	95422	65	95390	5390207	56.49
1951	male	13	0.00079	0.00079	0.5	95357	75	95319	5294818	55.53
1951	male	14	0.00093	0.00093	0.5	95282	88	95237	5199499	54.57
1951	male	15	0.00112	0.00112	0.5	95193	106	95140	5104261	53.62
1951	male	16	0.00126	0.00126	0.5	95087	120	95027	5009121	52.68
1951	male	17	0.00143	0.00142	0.5	94967	135	94899	4914095	51.75
1951	male	18	0.00165	0.00165	0.5	94831	156	94753	4819196	50.82
1951	male	19	0.00177	0.00177	0.5	94675	167	94592	4724442	49.9
1951	male	20	0.00189	0.00189	0.5	94508	178	94419	4629851	48.99
1951	male	21	0.00198	0.00197	0.5	94330	186	94237	4535432	48.08
1951	male	22	0.0021	0.0021	0.5	94144	198	94045	4441195	47.17
1951	male	23	0.00206	0.00206	0.5	93946	194	93849	4347150	46.27
1951	male	24	0.00205	0.00205	0.5	93752	192	93656	4253301	45.37
1951	male	25	0.00204	0.00204	0.5	93560	191	93464	4159645	44.46
1951	male	26	0.00197	0.00197	0.5	93369	184	93277	4066181	43.55
1951	male	27	0.00194	0.00194	0.5	93185	180	93095	3972904	42.63
1951	male	28	0.00208	0.00208	0.5	93004	193	92908	3879810	41.72
1951	male	29	0.00207	0.00207	0.5	92811	192	92715	3786902	40.8
1951	male	30	0.00208	0.00208	0.5	92620	193	92523	3694187	39.89
1951	male	31	0.0022	0.00219	0.5	92427	203	92326	3601663	38.97
1951	male	32	0.0024	0.00239	0.5	92224	221	92114	3509338	38.05
1951	male	33	0.00248	0.00248	0.5	92004	228	91890	3417224	37.14
1951	male	34	0.0026	0.0026	0.5	91776	238	91657	3325334	36.23
1951	male	35	0.00281	0.00281	0.5	91537	257	91409	3233677	35.33
1951	male	36	0.003	0.003	0.5	91281	274	91144	3142268	34.42
1951	male	37	0.00325	0.00325	0.5	91007	296	90859	3051125	33.53
1951	male	38	0.00356	0.00356	0.5	90711	323	90550	2960266	32.63
1951	male	39	0.00396	0.00395	0.5	90388	357	90210	2869716	31.75
1951	male	40	0.00447	0.00446	0.5	90031	401	89831	2779507	30.87
1951	male	41	0.00488	0.00487	0.5	89630	436	89412	2689676	30.01
1951	male	42	0.0053	0.00529	0.5	89193	471	88958	2600264	29.15
1951	male	43	0.00577	0.00575	0.5	88722	511	88467	2511307	28.31
1951	male	44	0.00627	0.00625	0.5	88211	551	87936	2422840	27.47
1951	male	45	0.00674	0.00672	0.5	87660	589	87366	2334904	26.64
1951	male	46	0.00742	0.00739	0.5	87071	643	86750	2247539	25.81
1951	male	47	0.0081	0.00807	0.5	86428	698	86079	2160789	25
1951	male	48	0.00881	0.00878	0.5	85730	752	85354	2074710	24.2
1951	male	49	0.01008	0.01003	0.5	84978	852	84552	1989356	23.41
1951	male	50	0.01105	0.01099	0.5	84126	924	83664	1904804	22.64
1951	male	51	0.01198	0.01191	0.5	83201	991	82706	1821141	21.89
1951	male	52	0.01319	0.01311	0.5	82211	1078	81672	1738435	21.15
1951	male	53	0.0147	0.01459	0.5	81133	1184	80541	1656763	20.42
1951	male	54	0.01606	0.01593	0.5	79949	1274	79313	1576221	19.72
1951	male	55	0.01732	0.01717	0.5	78676	1351	78000	1496909	19.03
1951	male	56	0.01878	0.01861	0.5	77324	1439	76605	1418909	18.35
1951	male	57	0.02022	0.02002	0.5	75885	1519	75126	1342304	17.69
1951	male	58	0.02126	0.02103	0.5	74366	1564	73584	1267178	17.04
1951	male	59	0.02252	0.02227	0.5	72802	1621	71992	1193594	16.4
1951	male	60	0.02476	0.02446	0.5	71181	1741	70311	1121602	15.76
1951	male	61	0.02667	0.02632	0.5	69440	1827	68526	1051291	15.14
1951	male	62	0.02831	0.02792	0.5	67613	1887	66669	982765	14.54
1951	male	63	0.03055	0.03009	0.5	65725	1978	64736	916096	13.94
1951	male	64	0.03342	0.03287	0.5	63747	2095	62699	851360	13.36
1951	male	65	0.0362	0.03555	0.5	61652	2192	60556	788661	12.79
1951	male	66	0.03867	0.03794	0.5	59460	2256	58332	728105	12.25
1951	male	67	0.04095	0.04012	0.5	57204	2295	56056	669773	11.71
1951	male	68	0.04443	0.04347	0.5	54909	2387	53715	613717	11.18
1951	male	69	0.0474	0.04631	0.5	52522	2432	51306	560001	10.66
1951	male	70	0.05101	0.04974	0.5	50090	2492	48844	508696	10.16
1951	male	71	0.05514	0.05366	0.5	47598	2554	46321	459852	9.66
1951	male	72	0.06066	0.05887	0.5	45044	2652	43718	413531	9.18
1951	male	73	0.06533	0.06326	0.5	42392	2682	41051	369813	8.72
1951	male	74	0.07136	0.0689	0.5	39710	2736	38342	328761	8.28
1951	male	75	0.07659	0.07377	0.5	36974	2728	35610	290419	7.85
1951	male	76	0.08333	0.08	0.5	34247	2740	32877	254809	7.44
1951	male	77	0.09104	0.08708	0.5	31507	2743	30135	221932	7.04
1951	male	78	0.09803	0.09345	0.5	28763	2688	27420	191797	6.67
1951	male	79	0.10576	0.10045	0.5	26076	2619	24766	164377	6.3
1951	male	80	0.11342	0.10733	0.5	23456	2518	22198	139611	5.95
1951	male	81	0.12208	0.11506	0.5	20939	2409	19734	117414	5.61
1951	male	82	0.135	0.12647	0.5	18530	2343	17358	97680	5.27
1951	male	83	0.14892	0.1386	0.5	16186	2243	15064	80322	4.96
1951	male	84	0.16254	0.15032	0.5	13943	2096	12895	65257	4.68
1951	male	85	0.1779	0.16337	0.5	11847	1935	10879	52363	4.42
1951	male	86	0.18882	0.17253	0.5	9911	1710	9056	41483	4.19
1951	male	87	0.20552	0.18637	0.5	8201	1528	7437	32427	3.95
1951	male	88	0.21164	0.19138	0.5	6673	1277	6034	24990	3.74
1951	male	89	0.24128	0.2153	0.5	5396	1162	4815	18955	3.51
1951	male	90	0.26419	0.23336	0.5	4234	988	3740	14140	3.34
1951	male	91	0.26619	0.23493	0.5	3246	763	2865	10400	3.2
1951	male	92	0.28399	0.24868	0.5	2483	618	2175	7536	3.03
1951	male	93	0.309	0.26765	0.5	1866	499	1616	5361	2.87
1951	male	94	0.31567	0.27264	0.5	1366	373	1180	3745	2.74
1951	male	95	0.34705	0.29574	0.5	994	294	847	2565	2.58
1951	male	96	0.36855	0.3112	0.5	700	218	591	1718	2.45
1951	male	97	0.39058	0.32677	0.5	482	158	403	1127	2.34
1951	male	98	0.41307	0.34236	0.5	325	111	269	723	2.23
1951	male	99	0.43593	0.35792	0.5	213	76	175	454	2.13
1951	male	100	0.45906	0.37336	0.5	137	51	111	279	2.03
1951	male	101	0.48237	0.38864	0.5	86	33	69	167	1.95
1951	male	102	0.50576	0.40368	0.5	53	21	42	98	1.87
1951	male	103	0.52912	0.41842	0.5	31	13	25	56	1.8
1951	male	104	0.55236	0.43282	0.5	18	8	14	32	1.73
1951	male	105	0.57537	0.44682	0.5	10	5	8	17	1.67
1951	male	106	0.59806	0.46039	0.5	6	3	4	9	1.61
1951	male	107	0.62033	0.47347	0.5	3	1	2	5	1.56
1951	male	108	0.64211	0.48606	0.5	2	1	1	2	1.52
1951	male	109	0.66332	0.49811	0.5	1	0	1	1	1.48
1951	male	110	0.68389	1	1.46	0	0	1	1	1.46
1952	male	0	0.03604	0.03496	0.14	100000	3496	97000	6555315	65.55
